text,label
This is Amazon support calling about your social security. Please update details immediately.,1
This is PayPal verification team calling about your insurance policy. Please avoid suspension immediately.,1
"Dear customer, your customer account has been compromised. Call us now to verify your identity.",1
"Dear customer, your credit card has been under review. Call us now to confirm ownership.",1
"Dear customer, your customer account has been on hold. Call us now to avoid suspension.",1
"Dear customer, your customer account has been under review. Call us now to update details.",1
"Dear customer, your customer account has been compromised. Call us now to avoid suspension.",1
"Dear customer, your bank account has been under review. Call us now to avoid suspension.",1
"Attention! Your insurance policy has been flagged. To avoid compromised, please avoid suspension.",1
This is bank security calling about your bank account. Please avoid suspension immediately.,1
"Attention! Your social security has been flagged. To avoid deactivated, please make a payment.",1
This is bank security calling about your bank account. Please make a payment immediately.,1
This is PayPal verification team calling about your subscription. Please confirm ownership immediately.,1
"Attention! Your credit card has been flagged. To avoid compromised, please verify your identity.",1
"Dear customer, your credit card has been compromised. Call us now to verify your identity.",1
"Dear customer, your credit card has been on hold. Call us now to update details.",1
"Attention! Your bank account has been flagged. To avoid deactivated, please update details.",1
This is Microsoft technician calling about your credit card. Please avoid suspension immediately.,1
"Attention! Your subscription has been flagged. To avoid compromised, please update details.",1
"Attention! Your insurance policy has been flagged. To avoid compromised, please avoid suspension.",1
"Dear customer, your customer account has been locked. Call us now to verify your identity.",1
This is PayPal verification team calling about your bank account. Please update details immediately.,1
"Dear customer, your credit card has been deactivated. Call us now to verify your identity.",1
This is Medicare agent calling about your credit card. Please make a payment immediately.,1
"Attention! Your credit card has been flagged. To avoid under review, please verify your identity.",1
"Attention! Your subscription has been flagged. To avoid on hold, please make a payment.",1
This is loan department calling about your credit card. Please make a payment immediately.,1
"Dear customer, your credit card has been locked. Call us now to update details.",1
This is loan department calling about your refund. Please make a payment immediately.,1
This is Amazon support calling about your credit card. Please verify your identity immediately.,1
"Dear customer, your insurance policy has been under review. Call us now to verify your identity.",1
"Dear customer, your insurance policy has been under review. Call us now to avoid suspension.",1
This is PayPal verification team calling about your refund. Please confirm ownership immediately.,1
"Attention! Your subscription has been flagged. To avoid compromised, please confirm ownership.",1
"Dear customer, your customer account has been compromised. Call us now to confirm ownership.",1
"Dear customer, your customer account has been compromised. Call us now to make a payment.",1
"Attention! Your credit card has been flagged. To avoid locked, please confirm ownership.",1
This is Microsoft technician calling about your subscription. Please make a payment immediately.,1
"Attention! Your bank account has been flagged. To avoid under review, please confirm ownership.",1
This is Amazon support calling about your bank account. Please update details immediately.,1
"Attention! Your credit card has been flagged. To avoid under review, please confirm ownership.",1
This is Medicare agent calling about your credit card. Please make a payment immediately.,1
This is PayPal verification team calling about your refund. Please update details immediately.,1
"Attention! Your bank account has been flagged. To avoid locked, please avoid suspension.",1
"Attention! Your bank account has been flagged. To avoid deactivated, please avoid suspension.",1
"Attention! Your credit card has been flagged. To avoid compromised, please avoid suspension.",1
"Attention! Your subscription has been flagged. To avoid under review, please avoid suspension.",1
This is PayPal verification team calling about your refund. Please confirm ownership immediately.,1
"Dear customer, your bank account has been on hold. Call us now to avoid suspension.",1
"Dear customer, your customer account has been deactivated. Call us now to make a payment.",1
"Attention! Your bank account has been flagged. To avoid locked, please update details.",1
"Dear customer, your credit card has been under review. Call us now to confirm ownership.",1
"Dear customer, your insurance policy has been locked. Call us now to update details.",1
This is PayPal verification team calling about your social security. Please make a payment immediately.,1
This is loan department calling about your subscription. Please avoid suspension immediately.,1
"Dear customer, your insurance policy has been on hold. Call us now to make a payment.",1
"Dear customer, your credit card has been locked. Call us now to avoid suspension.",1
"Dear customer, your bank account has been under review. Call us now to verify your identity.",1
This is Microsoft technician calling about your credit card. Please make a payment immediately.,1
"Dear customer, your credit card has been locked. Call us now to update details.",1
"Attention! Your credit card has been flagged. To avoid locked, please verify your identity.",1
This is PayPal verification team calling about your credit card. Please update details immediately.,1
"Dear customer, your bank account has been deactivated. Call us now to confirm ownership.",1
This is Medicare agent calling about your social security. Please update details immediately.,1
"Attention! Your credit card has been flagged. To avoid compromised, please confirm ownership.",1
"Attention! Your insurance policy has been flagged. To avoid under review, please verify your identity.",1
"Attention! Your credit card has been flagged. To avoid compromised, please make a payment.",1
This is PayPal verification team calling about your refund. Please update details immediately.,1
This is Amazon support calling about your credit card. Please update details immediately.,1
This is Medicare agent calling about your social security. Please update details immediately.,1
"Dear customer, your credit card has been on hold. Call us now to verify your identity.",1
This is Amazon support calling about your social security. Please confirm ownership immediately.,1
"Dear customer, your credit card has been compromised. Call us now to verify your identity.",1
"Dear customer, your bank account has been locked. Call us now to verify your identity.",1
"Attention! Your subscription has been flagged. To avoid deactivated, please avoid suspension.",1
This is Microsoft technician calling about your subscription. Please verify your identity immediately.,1
"Dear customer, your credit card has been locked. Call us now to verify your identity.",1
"Dear customer, your customer account has been locked. Call us now to verify your identity.",1
"Attention! Your bank account has been flagged. To avoid under review, please make a payment.",1
"Attention! Your social security has been flagged. To avoid locked, please verify your identity.",1
This is Microsoft technician calling about your refund. Please verify your identity immediately.,1
This is Microsoft technician calling about your insurance policy. Please make a payment immediately.,1
This is Microsoft technician calling about your insurance policy. Please make a payment immediately.,1
This is bank security calling about your social security. Please confirm ownership immediately.,1
This is loan department calling about your bank account. Please verify your identity immediately.,1
This is PayPal verification team calling about your social security. Please make a payment immediately.,1
"Dear customer, your insurance policy has been under review. Call us now to confirm ownership.",1
This is PayPal verification team calling about your social security. Please verify your identity immediately.,1
"Attention! Your social security has been flagged. To avoid under review, please confirm ownership.",1
This is PayPal verification team calling about your subscription. Please avoid suspension immediately.,1
This is bank security calling about your subscription. Please make a payment immediately.,1
"Dear customer, your insurance policy has been under review. Call us now to update details.",1
"Attention! Your refund has been flagged. To avoid under review, please confirm ownership.",1
"Attention! Your insurance policy has been flagged. To avoid under review, please verify your identity.",1
This is Amazon support calling about your social security. Please avoid suspension immediately.,1
This is IRS calling about your insurance policy. Please update details immediately.,1
"Attention! Your refund has been flagged. To avoid deactivated, please verify your identity.",1
"Attention! Your insurance policy has been flagged. To avoid under review, please avoid suspension.",1
This is IRS calling about your credit card. Please confirm ownership immediately.,1
"Attention! Your credit card has been flagged. To avoid compromised, please avoid suspension.",1
"Dear customer, your customer account has been under review. Call us now to make a payment.",1
"Attention! Your social security has been flagged. To avoid on hold, please update details.",1
"Dear customer, your bank account has been locked. Call us now to verify your identity.",1
"Dear customer, your bank account has been under review. Call us now to update details.",1
This is IRS calling about your bank account. Please avoid suspension immediately.,1
This is Amazon support calling about your bank account. Please confirm ownership immediately.,1
"Dear customer, your bank account has been deactivated. Call us now to verify your identity.",1
"Attention! Your insurance policy has been flagged. To avoid deactivated, please verify your identity.",1
This is PayPal verification team calling about your insurance policy. Please update details immediately.,1
"Attention! Your bank account has been flagged. To avoid deactivated, please confirm ownership.",1
"Attention! Your social security has been flagged. To avoid deactivated, please confirm ownership.",1
This is loan department calling about your credit card. Please make a payment immediately.,1
"Attention! Your refund has been flagged. To avoid locked, please make a payment.",1
"Attention! Your credit card has been flagged. To avoid on hold, please avoid suspension.",1
"Dear customer, your bank account has been under review. Call us now to confirm ownership.",1
This is Microsoft technician calling about your credit card. Please make a payment immediately.,1
"Attention! Your credit card has been flagged. To avoid under review, please confirm ownership.",1
"Dear customer, your credit card has been on hold. Call us now to update details.",1
"Dear customer, your credit card has been compromised. Call us now to avoid suspension.",1
This is PayPal verification team calling about your bank account. Please confirm ownership immediately.,1
This is Medicare agent calling about your refund. Please verify your identity immediately.,1
"Dear customer, your customer account has been compromised. Call us now to verify your identity.",1
"Attention! Your subscription has been flagged. To avoid on hold, please confirm ownership.",1
"Attention! Your credit card has been flagged. To avoid on hold, please verify your identity.",1
This is Microsoft technician calling about your social security. Please avoid suspension immediately.,1
"Dear customer, your bank account has been under review. Call us now to avoid suspension.",1
"Dear customer, your credit card has been on hold. Call us now to verify your identity.",1
This is IRS calling about your credit card. Please confirm ownership immediately.,1
"Attention! Your social security has been flagged. To avoid deactivated, please verify your identity.",1
"Dear customer, your insurance policy has been deactivated. Call us now to confirm ownership.",1
"Dear customer, your insurance policy has been locked. Call us now to make a payment.",1
This is Amazon support calling about your bank account. Please update details immediately.,1
"Attention! Your credit card has been flagged. To avoid locked, please verify your identity.",1
"Dear customer, your customer account has been locked. Call us now to confirm ownership.",1
"Attention! Your social security has been flagged. To avoid on hold, please make a payment.",1
This is Amazon support calling about your bank account. Please update details immediately.,1
"Attention! Your subscription has been flagged. To avoid compromised, please confirm ownership.",1
"Dear customer, your customer account has been deactivated. Call us now to avoid suspension.",1
"Dear customer, your insurance policy has been deactivated. Call us now to avoid suspension.",1
This is Medicare agent calling about your social security. Please confirm ownership immediately.,1
This is loan department calling about your insurance policy. Please verify your identity immediately.,1
"Dear customer, your bank account has been locked. Call us now to avoid suspension.",1
"Dear customer, your credit card has been compromised. Call us now to make a payment.",1
"Dear customer, your bank account has been deactivated. Call us now to make a payment.",1
"Attention! Your insurance policy has been flagged. To avoid locked, please verify your identity.",1
"Dear customer, your bank account has been on hold. Call us now to avoid suspension.",1
"Attention! Your insurance policy has been flagged. To avoid deactivated, please avoid suspension.",1
"Attention! Your credit card has been flagged. To avoid on hold, please verify your identity.",1
"Attention! Your social security has been flagged. To avoid on hold, please make a payment.",1
"Attention! Your credit card has been flagged. To avoid deactivated, please verify your identity.",1
This is Microsoft technician calling about your insurance policy. Please make a payment immediately.,1
This is Microsoft technician calling about your insurance policy. Please make a payment immediately.,1
"Dear customer, your customer account has been compromised. Call us now to avoid suspension.",1
This is Amazon support calling about your credit card. Please make a payment immediately.,1
This is IRS calling about your refund. Please verify your identity immediately.,1
"Dear customer, your credit card has been on hold. Call us now to make a payment.",1
This is Medicare agent calling about your insurance policy. Please confirm ownership immediately.,1
"Dear customer, your bank account has been on hold. Call us now to confirm ownership.",1
This is Medicare agent calling about your bank account. Please make a payment immediately.,1
This is Microsoft technician calling about your credit card. Please update details immediately.,1
This is Medicare agent calling about your bank account. Please update details immediately.,1
This is IRS calling about your bank account. Please make a payment immediately.,1
This is Microsoft technician calling about your refund. Please confirm ownership immediately.,1
"Dear customer, your customer account has been under review. Call us now to avoid suspension.",1
This is bank security calling about your insurance policy. Please avoid suspension immediately.,1
"Attention! Your bank account has been flagged. To avoid on hold, please avoid suspension.",1
"Attention! Your refund has been flagged. To avoid deactivated, please confirm ownership.",1
"Attention! Your social security has been flagged. To avoid under review, please update details.",1
"Attention! Your subscription has been flagged. To avoid compromised, please confirm ownership.",1
This is IRS calling about your credit card. Please verify your identity immediately.,1
"Attention! Your insurance policy has been flagged. To avoid under review, please make a payment.",1
"Dear customer, your customer account has been on hold. Call us now to update details.",1
"Attention! Your social security has been flagged. To avoid on hold, please update details.",1
"Attention! Your credit card has been flagged. To avoid locked, please make a payment.",1
"Attention! Your social security has been flagged. To avoid compromised, please confirm ownership.",1
"Dear customer, your insurance policy has been on hold. Call us now to confirm ownership.",1
This is Amazon support calling about your social security. Please update details immediately.,1
"Dear customer, your customer account has been compromised. Call us now to update details.",1
"Dear customer, your credit card has been under review. Call us now to update details.",1
"Attention! Your credit card has been flagged. To avoid compromised, please avoid suspension.",1
"Attention! Your social security has been flagged. To avoid locked, please avoid suspension.",1
"Attention! Your subscription has been flagged. To avoid locked, please confirm ownership.",1
"Attention! Your social security has been flagged. To avoid locked, please verify your identity.",1
"Dear customer, your bank account has been under review. Call us now to update details.",1
"Dear customer, your bank account has been on hold. Call us now to confirm ownership.",1
"Attention! Your social security has been flagged. To avoid under review, please verify your identity.",1
This is bank security calling about your social security. Please avoid suspension immediately.,1
This is bank security calling about your refund. Please avoid suspension immediately.,1
"Attention! Your refund has been flagged. To avoid on hold, please avoid suspension.",1
"Attention! Your credit card has been flagged. To avoid on hold, please avoid suspension.",1
"Attention! Your social security has been flagged. To avoid under review, please verify your identity.",1
This is Medicare agent calling about your credit card. Please confirm ownership immediately.,1
"Attention! Your credit card has been flagged. To avoid under review, please confirm ownership.",1
"Attention! Your credit card has been flagged. To avoid on hold, please verify your identity.",1
This is IRS calling about your credit card. Please avoid suspension immediately.,1
"Dear customer, your insurance policy has been on hold. Call us now to make a payment.",1
"Attention! Your subscription has been flagged. To avoid under review, please verify your identity.",1
"Dear customer, your credit card has been locked. Call us now to avoid suspension.",1
"Dear customer, your customer account has been under review. Call us now to verify your identity.",1
"Dear customer, your bank account has been deactivated. Call us now to update details.",1
"Attention! Your credit card has been flagged. To avoid locked, please confirm ownership.",1
"Attention! Your subscription has been flagged. To avoid on hold, please avoid suspension.",1
This is Microsoft technician calling about your insurance policy. Please confirm ownership immediately.,1
This is bank security calling about your subscription. Please update details immediately.,1
"Attention! Your refund has been flagged. To avoid under review, please make a payment.",1
"Dear customer, your bank account has been under review. Call us now to verify your identity.",1
"Attention! Your insurance policy has been flagged. To avoid under review, please make a payment.",1
This is Medicare agent calling about your social security. Please update details immediately.,1
This is loan department calling about your refund. Please confirm ownership immediately.,1
This is Medicare agent calling about your bank account. Please avoid suspension immediately.,1
This is bank security calling about your subscription. Please make a payment immediately.,1
"Dear customer, your insurance policy has been under review. Call us now to update details.",1
"Attention! Your subscription has been flagged. To avoid deactivated, please make a payment.",1
This is Microsoft technician calling about your refund. Please avoid suspension immediately.,1
"Attention! Your insurance policy has been flagged. To avoid compromised, please confirm ownership.",1
This is PayPal verification team calling about your subscription. Please update details immediately.,1
"Dear customer, your bank account has been locked. Call us now to confirm ownership.",1
This is bank security calling about your refund. Please verify your identity immediately.,1
"Attention! Your insurance policy has been flagged. To avoid compromised, please update details.",1
This is IRS calling about your subscription. Please update details immediately.,1
"Dear customer, your credit card has been compromised. Call us now to update details.",1
"Dear customer, your credit card has been deactivated. Call us now to avoid suspension.",1
"Attention! Your credit card has been flagged. To avoid deactivated, please avoid suspension.",1
"Attention! Your subscription has been flagged. To avoid under review, please update details.",1
"Dear customer, your bank account has been on hold. Call us now to make a payment.",1
"Dear customer, your bank account has been compromised. Call us now to confirm ownership.",1
"Attention! Your social security has been flagged. To avoid deactivated, please update details.",1
"Attention! Your insurance policy has been flagged. To avoid deactivated, please update details.",1
This is bank security calling about your refund. Please avoid suspension immediately.,1
"Attention! Your subscription has been flagged. To avoid on hold, please avoid suspension.",1
"Attention! Your refund has been flagged. To avoid locked, please update details.",1
"Dear customer, your credit card has been locked. Call us now to confirm ownership.",1
"Attention! Your insurance policy has been flagged. To avoid deactivated, please confirm ownership.",1
"Attention! Your insurance policy has been flagged. To avoid compromised, please make a payment.",1
"Dear customer, your credit card has been compromised. Call us now to verify your identity.",1
This is PayPal verification team calling about your bank account. Please confirm ownership immediately.,1
This is Amazon support calling about your social security. Please update details immediately.,1
"Attention! Your bank account has been flagged. To avoid deactivated, please avoid suspension.",1
"Dear customer, your bank account has been compromised. Call us now to update details.",1
"Dear customer, your customer account has been locked. Call us now to update details.",1
"Dear customer, your customer account has been under review. Call us now to avoid suspension.",1
"Attention! Your social security has been flagged. To avoid deactivated, please make a payment.",1
"Attention! Your credit card has been flagged. To avoid on hold, please avoid suspension.",1
This is loan department calling about your refund. Please verify your identity immediately.,1
"Dear customer, your bank account has been deactivated. Call us now to confirm ownership.",1
"Dear customer, your bank account has been deactivated. Call us now to verify your identity.",1
This is bank security calling about your insurance policy. Please avoid suspension immediately.,1
"Dear customer, your customer account has been deactivated. Call us now to update details.",1
"Attention! Your refund has been flagged. To avoid under review, please avoid suspension.",1
This is Amazon support calling about your social security. Please verify your identity immediately.,1
This is IRS calling about your subscription. Please avoid suspension immediately.,1
"Dear customer, your bank account has been on hold. Call us now to avoid suspension.",1
"Dear customer, your credit card has been locked. Call us now to update details.",1
"Dear customer, your insurance policy has been on hold. Call us now to confirm ownership.",1
"Dear customer, your credit card has been compromised. Call us now to verify your identity.",1
"Dear customer, your bank account has been compromised. Call us now to make a payment.",1
This is Microsoft technician calling about your insurance policy. Please confirm ownership immediately.,1
"Attention! Your refund has been flagged. To avoid under review, please avoid suspension.",1
"Dear customer, your bank account has been under review. Call us now to avoid suspension.",1
"Attention! Your refund has been flagged. To avoid deactivated, please update details.",1
This is bank security calling about your insurance policy. Please update details immediately.,1
"Attention! Your social security has been flagged. To avoid deactivated, please update details.",1
"Attention! Your social security has been flagged. To avoid deactivated, please update details.",1
This is bank security calling about your credit card. Please update details immediately.,1
"Dear customer, your insurance policy has been locked. Call us now to avoid suspension.",1
"Attention! Your insurance policy has been flagged. To avoid under review, please verify your identity.",1
"Attention! Your insurance policy has been flagged. To avoid under review, please make a payment.",1
This is Microsoft technician calling about your social security. Please verify your identity immediately.,1
"Dear customer, your bank account has been under review. Call us now to update details.",1
This is Medicare agent calling about your bank account. Please update details immediately.,1
"Dear customer, your credit card has been on hold. Call us now to confirm ownership.",1
"Attention! Your insurance policy has been flagged. To avoid on hold, please update details.",1
"Dear customer, your insurance policy has been on hold. Call us now to avoid suspension.",1
"Attention! Your credit card has been flagged. To avoid locked, please confirm ownership.",1
"Dear customer, your credit card has been compromised. Call us now to verify your identity.",1
This is IRS calling about your bank account. Please confirm ownership immediately.,1
"Attention! Your refund has been flagged. To avoid deactivated, please update details.",1
This is IRS calling about your social security. Please verify your identity immediately.,1
This is PayPal verification team calling about your refund. Please verify your identity immediately.,1
"Attention! Your subscription has been flagged. To avoid deactivated, please verify your identity.",1
"Attention! Your bank account has been flagged. To avoid on hold, please update details.",1
"Attention! Your refund has been flagged. To avoid on hold, please verify your identity.",1
This is IRS calling about your bank account. Please avoid suspension immediately.,1
"Dear customer, your credit card has been under review. Call us now to confirm ownership.",1
"Attention! Your credit card has been flagged. To avoid locked, please make a payment.",1
This is loan department calling about your refund. Please verify your identity immediately.,1
"Dear customer, your bank account has been on hold. Call us now to confirm ownership.",1
"Dear customer, your customer account has been compromised. Call us now to avoid suspension.",1
"Attention! Your credit card has been flagged. To avoid deactivated, please confirm ownership.",1
"Dear customer, your credit card has been on hold. Call us now to avoid suspension.",1
This is IRS calling about your credit card. Please make a payment immediately.,1
"Attention! Your social security has been flagged. To avoid deactivated, please update details.",1
This is Microsoft technician calling about your refund. Please update details immediately.,1
"Attention! Your social security has been flagged. To avoid deactivated, please confirm ownership.",1
This is Amazon support calling about your refund. Please avoid suspension immediately.,1
"Attention! Your bank account has been flagged. To avoid compromised, please verify your identity.",1
"Attention! Your credit card has been flagged. To avoid under review, please verify your identity.",1
"Attention! Your insurance policy has been flagged. To avoid on hold, please verify your identity.",1
This is Medicare agent calling about your bank account. Please update details immediately.,1
"Dear customer, your credit card has been locked. Call us now to make a payment.",1
"Dear customer, your customer account has been on hold. Call us now to update details.",1
"Attention! Your subscription has been flagged. To avoid locked, please make a payment.",1
"Attention! Your insurance policy has been flagged. To avoid deactivated, please confirm ownership.",1
"Attention! Your social security has been flagged. To avoid under review, please update details.",1
"Dear customer, your bank account has been locked. Call us now to make a payment.",1
"Attention! Your subscription has been flagged. To avoid compromised, please verify your identity.",1
"Attention! Your bank account has been flagged. To avoid deactivated, please make a payment.",1
"Dear customer, your credit card has been under review. Call us now to update details.",1
"Attention! Your bank account has been flagged. To avoid compromised, please make a payment.",1
"Dear customer, your credit card has been locked. Call us now to avoid suspension.",1
"Dear customer, your bank account has been deactivated. Call us now to update details.",1
"Dear customer, your credit card has been under review. Call us now to verify your identity.",1
"Attention! Your social security has been flagged. To avoid on hold, please update details.",1
"Attention! Your credit card has been flagged. To avoid locked, please update details.",1
"Dear customer, your credit card has been deactivated. Call us now to update details.",1
"Attention! Your insurance policy has been flagged. To avoid on hold, please update details.",1
This is loan department calling about your subscription. Please verify your identity immediately.,1
This is Microsoft technician calling about your insurance policy. Please make a payment immediately.,1
This is PayPal verification team calling about your refund. Please confirm ownership immediately.,1
"Dear customer, your bank account has been on hold. Call us now to confirm ownership.",1
"Dear customer, your credit card has been compromised. Call us now to make a payment.",1
"Dear customer, your customer account has been on hold. Call us now to update details.",1
"Attention! Your refund has been flagged. To avoid deactivated, please confirm ownership.",1
This is loan department calling about your credit card. Please confirm ownership immediately.,1
"Dear customer, your customer account has been under review. Call us now to confirm ownership.",1
"Attention! Your social security has been flagged. To avoid on hold, please verify your identity.",1
"Attention! Your refund has been flagged. To avoid deactivated, please make a payment.",1
"Dear customer, your customer account has been on hold. Call us now to confirm ownership.",1
"Dear customer, your bank account has been under review. Call us now to verify your identity.",1
"Attention! Your social security has been flagged. To avoid compromised, please make a payment.",1
"Dear customer, your bank account has been locked. Call us now to make a payment.",1
"Dear customer, your credit card has been deactivated. Call us now to confirm ownership.",1
"Attention! Your insurance policy has been flagged. To avoid deactivated, please confirm ownership.",1
This is bank security calling about your insurance policy. Please confirm ownership immediately.,1
"Dear customer, your customer account has been locked. Call us now to verify your identity.",1
"Attention! Your credit card has been flagged. To avoid compromised, please verify your identity.",1
"Dear customer, your credit card has been deactivated. Call us now to confirm ownership.",1
This is loan department calling about your social security. Please update details immediately.,1
"Dear customer, your insurance policy has been deactivated. Call us now to verify your identity.",1
"Dear customer, your customer account has been deactivated. Call us now to confirm ownership.",1
"Attention! Your insurance policy has been flagged. To avoid deactivated, please confirm ownership.",1
"Attention! Your refund has been flagged. To avoid compromised, please verify your identity.",1
"Attention! Your bank account has been flagged. To avoid on hold, please update details.",1
"Attention! Your insurance policy has been flagged. To avoid on hold, please avoid suspension.",1
"Dear customer, your insurance policy has been under review. Call us now to make a payment.",1
"Dear customer, your customer account has been locked. Call us now to update details.",1
This is Amazon support calling about your bank account. Please verify your identity immediately.,1
"Dear customer, your customer account has been under review. Call us now to avoid suspension.",1
This is loan department calling about your social security. Please avoid suspension immediately.,1
This is Amazon support calling about your social security. Please verify your identity immediately.,1
"Dear customer, your bank account has been under review. Call us now to update details.",1
"Dear customer, your insurance policy has been under review. Call us now to make a payment.",1
"Dear customer, your bank account has been deactivated. Call us now to avoid suspension.",1
"Dear customer, your bank account has been deactivated. Call us now to update details.",1
"Dear customer, your insurance policy has been under review. Call us now to make a payment.",1
"Attention! Your social security has been flagged. To avoid compromised, please update details.",1
"Attention! Your social security has been flagged. To avoid compromised, please update details.",1
This is PayPal verification team calling about your social security. Please make a payment immediately.,1
This is IRS calling about your refund. Please confirm ownership immediately.,1
This is PayPal verification team calling about your social security. Please confirm ownership immediately.,1
This is loan department calling about your subscription. Please make a payment immediately.,1
This is PayPal verification team calling about your bank account. Please verify your identity immediately.,1
This is loan department calling about your subscription. Please confirm ownership immediately.,1
This is Microsoft technician calling about your subscription. Please update details immediately.,1
This is bank security calling about your subscription. Please confirm ownership immediately.,1
"Attention! Your refund has been flagged. To avoid deactivated, please verify your identity.",1
This is IRS calling about your social security. Please make a payment immediately.,1
This is PayPal verification team calling about your refund. Please avoid suspension immediately.,1
"Dear customer, your insurance policy has been locked. Call us now to verify your identity.",1
"Dear customer, your insurance policy has been under review. Call us now to confirm ownership.",1
"Dear customer, your credit card has been deactivated. Call us now to update details.",1
This is IRS calling about your insurance policy. Please avoid suspension immediately.,1
"Dear customer, your credit card has been on hold. Call us now to confirm ownership.",1
This is IRS calling about your bank account. Please avoid suspension immediately.,1
"Attention! Your social security has been flagged. To avoid under review, please verify your identity.",1
"Attention! Your refund has been flagged. To avoid locked, please confirm ownership.",1
This is Amazon support calling about your insurance policy. Please verify your identity immediately.,1
"Attention! Your credit card has been flagged. To avoid under review, please confirm ownership.",1
"Dear customer, your customer account has been deactivated. Call us now to avoid suspension.",1
"Dear customer, your customer account has been on hold. Call us now to verify your identity.",1
"Attention! Your refund has been flagged. To avoid locked, please make a payment.",1
"Dear customer, your bank account has been under review. Call us now to make a payment.",1
"Attention! Your social security has been flagged. To avoid compromised, please make a payment.",1
This is loan department calling about your credit card. Please confirm ownership immediately.,1
"Attention! Your refund has been flagged. To avoid compromised, please verify your identity.",1
"Dear customer, your bank account has been deactivated. Call us now to make a payment.",1
This is loan department calling about your bank account. Please make a payment immediately.,1
"Dear customer, your bank account has been locked. Call us now to avoid suspension.",1
"Attention! Your credit card has been flagged. To avoid on hold, please update details.",1
"Attention! Your subscription has been flagged. To avoid deactivated, please verify your identity.",1
This is Amazon support calling about your bank account. Please update details immediately.,1
This is bank security calling about your refund. Please verify your identity immediately.,1
"Dear customer, your credit card has been locked. Call us now to avoid suspension.",1
"Attention! Your refund has been flagged. To avoid deactivated, please verify your identity.",1
"Dear customer, your insurance policy has been on hold. Call us now to verify your identity.",1
"Dear customer, your insurance policy has been deactivated. Call us now to avoid suspension.",1
"Dear customer, your credit card has been under review. Call us now to update details.",1
"Dear customer, your credit card has been locked. Call us now to verify your identity.",1
"Dear customer, your bank account has been locked. Call us now to avoid suspension.",1
"Attention! Your insurance policy has been flagged. To avoid under review, please confirm ownership.",1
"Dear customer, your insurance policy has been compromised. Call us now to avoid suspension.",1
"Attention! Your refund has been flagged. To avoid compromised, please update details.",1
This is Microsoft technician calling about your subscription. Please avoid suspension immediately.,1
"Dear customer, your insurance policy has been deactivated. Call us now to confirm ownership.",1
This is bank security calling about your bank account. Please update details immediately.,1
"Dear customer, your credit card has been under review. Call us now to make a payment.",1
This is Microsoft technician calling about your refund. Please verify your identity immediately.,1
"Dear customer, your customer account has been deactivated. Call us now to make a payment.",1
"Dear customer, your insurance policy has been on hold. Call us now to update details.",1
This is Amazon support calling about your insurance policy. Please confirm ownership immediately.,1
"Attention! Your refund has been flagged. To avoid compromised, please make a payment.",1
"Attention! Your refund has been flagged. To avoid under review, please update details.",1
"Attention! Your subscription has been flagged. To avoid on hold, please verify your identity.",1
"Dear customer, your credit card has been compromised. Call us now to verify your identity.",1
This is IRS calling about your refund. Please make a payment immediately.,1
"Dear customer, your credit card has been on hold. Call us now to avoid suspension.",1
"Attention! Your credit card has been flagged. To avoid compromised, please verify your identity.",1
"Attention! Your subscription has been flagged. To avoid deactivated, please make a payment.",1
"Attention! Your refund has been flagged. To avoid compromised, please update details.",1
"Dear customer, your customer account has been under review. Call us now to avoid suspension.",1
This is bank security calling about your social security. Please confirm ownership immediately.,1
This is IRS calling about your refund. Please avoid suspension immediately.,1
"Attention! Your social security has been flagged. To avoid deactivated, please avoid suspension.",1
"Attention! Your social security has been flagged. To avoid on hold, please verify your identity.",1
"Attention! Your bank account has been flagged. To avoid on hold, please avoid suspension.",1
"Dear customer, your credit card has been on hold. Call us now to make a payment.",1
"Dear customer, your customer account has been deactivated. Call us now to update details.",1
This is Amazon support calling about your subscription. Please confirm ownership immediately.,1
"Dear customer, your customer account has been under review. Call us now to make a payment.",1
This is Amazon support calling about your credit card. Please make a payment immediately.,1
"Attention! Your subscription has been flagged. To avoid compromised, please make a payment.",1
"Attention! Your subscription has been flagged. To avoid locked, please confirm ownership.",1
This is Amazon support calling about your insurance policy. Please verify your identity immediately.,1
"Dear customer, your credit card has been on hold. Call us now to avoid suspension.",1
"Dear customer, your credit card has been deactivated. Call us now to make a payment.",1
This is PayPal verification team calling about your insurance policy. Please update details immediately.,1
This is Microsoft technician calling about your subscription. Please avoid suspension immediately.,1
"Attention! Your subscription has been flagged. To avoid under review, please verify your identity.",1
This is Microsoft technician calling about your social security. Please confirm ownership immediately.,1
"Attention! Your credit card has been flagged. To avoid on hold, please make a payment.",1
"Dear customer, your customer account has been on hold. Call us now to verify your identity.",1
"Attention! Your credit card has been flagged. To avoid under review, please update details.",1
This is Microsoft technician calling about your subscription. Please make a payment immediately.,1
"Attention! Your bank account has been flagged. To avoid on hold, please make a payment.",1
"Attention! Your bank account has been flagged. To avoid deactivated, please verify your identity.",1
This is loan department calling about your subscription. Please make a payment immediately.,1
"Attention! Your bank account has been flagged. To avoid compromised, please verify your identity.",1
"Dear customer, your customer account has been on hold. Call us now to confirm ownership.",1
"Attention! Your refund has been flagged. To avoid deactivated, please verify your identity.",1
"Attention! Your refund has been flagged. To avoid deactivated, please confirm ownership.",1
"Attention! Your credit card has been flagged. To avoid under review, please make a payment.",1
